assemblage	easting	northing
assemblage-86-11	86	11
assemblage-87-11	87	11
assemblage-88-11	88	11
assemblage-89-11	89	11
assemblage-90-11	90	11
assemblage-91-11	91	11
assemblage-92-11	92	11
assemblage-93-11	93	11
assemblage-94-11	94	11
assemblage-95-11	95	11
assemblage-96-11	96	11
assemblage-97-11	97	11
assemblage-98-11	98	11
assemblage-99-11	99	11
assemblage-1-12	1	12
assemblage-2-12	2	12
assemblage-3-12	3	12
assemblage-4-12	4	12
assemblage-5-12	5	12
assemblage-6-12	6	12
assemblage-7-12	7	12
assemblage-8-12	8	12
assemblage-9-12	9	12
assemblage-10-12	10	12
assemblage-11-12	11	12
assemblage-12-12	12	12
assemblage-13-12	13	12
assemblage-14-12	14	12
assemblage-15-12	15	12
assemblage-16-12	16	12
assemblage-17-12	17	12
assemblage-18-12	18	12
assemblage-19-12	19	12
assemblage-20-12	20	12
assemblage-21-12	21	12
assemblage-22-12	22	12
assemblage-23-12	23	12
assemblage-24-12	24	12
assemblage-25-12	25	12
assemblage-26-12	26	12
assemblage-27-12	27	12
assemblage-28-12	28	12
assemblage-29-12	29	12
assemblage-30-12	30	12
assemblage-31-12	31	12
assemblage-32-12	32	12
assemblage-33-12	33	12
assemblage-34-12	34	12
assemblage-35-12	35	12
assemblage-36-12	36	12
assemblage-37-12	37	12
assemblage-38-12	38	12
assemblage-39-12	39	12
assemblage-40-12	40	12
assemblage-41-12	41	12
assemblage-42-12	42	12
assemblage-43-12	43	12
assemblage-44-12	44	12
assemblage-45-12	45	12
assemblage-46-12	46	12
assemblage-47-12	47	12
assemblage-48-12	48	12
assemblage-49-12	49	12
assemblage-50-12	50	12
assemblage-51-12	51	12
assemblage-52-12	52	12
assemblage-53-12	53	12
assemblage-54-12	54	12
assemblage-55-12	55	12
assemblage-56-12	56	12
assemblage-57-12	57	12
assemblage-58-12	58	12
assemblage-59-12	59	12
assemblage-60-12	60	12
assemblage-61-12	61	12
assemblage-62-12	62	12
assemblage-63-12	63	12
assemblage-64-12	64	12
assemblage-65-12	65	12
assemblage-66-12	66	12
assemblage-67-12	67	12
assemblage-68-12	68	12
assemblage-69-12	69	12
assemblage-70-12	70	12
assemblage-71-12	71	12
assemblage-72-12	72	12
assemblage-73-12	73	12
assemblage-74-12	74	12
assemblage-75-12	75	12
assemblage-76-12	76	12
assemblage-77-12	77	12
assemblage-78-12	78	12
assemblage-79-12	79	12
assemblage-80-12	80	12
assemblage-81-12	81	12
assemblage-82-12	82	12
assemblage-83-12	83	12
assemblage-84-12	84	12
assemblage-85-12	85	12
assemblage-86-12	86	12
assemblage-87-12	87	12
assemblage-88-12	88	12
assemblage-89-12	89	12
assemblage-90-12	90	12
assemblage-91-12	91	12
assemblage-92-12	92	12
assemblage-93-12	93	12
assemblage-94-12	94	12
assemblage-95-12	95	12
assemblage-96-12	96	12
assemblage-97-12	97	12
assemblage-98-12	98	12
assemblage-99-12	99	12
assemblage-1-13	1	13
assemblage-2-13	2	13
assemblage-3-13	3	13
assemblage-4-13	4	13
assemblage-5-13	5	13
assemblage-6-13	6	13
assemblage-7-13	7	13
assemblage-8-13	8	13
assemblage-9-13	9	13
assemblage-10-13	10	13
assemblage-11-13	11	13
assemblage-12-13	12	13
assemblage-13-13	13	13
assemblage-14-13	14	13
assemblage-15-13	15	13
assemblage-16-13	16	13
assemblage-17-13	17	13
assemblage-18-13	18	13
assemblage-19-13	19	13
assemblage-20-13	20	13
assemblage-21-13	21	13
assemblage-22-13	22	13
assemblage-23-13	23	13
assemblage-24-13	24	13
assemblage-25-13	25	13
assemblage-26-13	26	13
assemblage-27-13	27	13
assemblage-28-13	28	13
assemblage-29-13	29	13
assemblage-30-13	30	13
assemblage-31-13	31	13
assemblage-32-13	32	13
assemblage-33-13	33	13
assemblage-34-13	34	13
assemblage-35-13	35	13
assemblage-36-13	36	13
assemblage-37-13	37	13
assemblage-38-13	38	13
assemblage-39-13	39	13
assemblage-40-13	40	13
assemblage-41-13	41	13
assemblage-42-13	42	13
assemblage-43-13	43	13
assemblage-44-13	44	13
assemblage-45-13	45	13
assemblage-46-13	46	13
assemblage-47-13	47	13
assemblage-48-13	48	13
assemblage-49-13	49	13
assemblage-50-13	50	13
assemblage-51-13	51	13
assemblage-52-13	52	13
assemblage-53-13	53	13
assemblage-54-13	54	13
assemblage-55-13	55	13
assemblage-56-13	56	13
assemblage-57-13	57	13
assemblage-58-13	58	13
assemblage-59-13	59	13
assemblage-60-13	60	13
assemblage-61-13	61	13
assemblage-62-13	62	13
assemblage-63-13	63	13
assemblage-64-13	64	13
assemblage-65-13	65	13
assemblage-66-13	66	13
assemblage-67-13	67	13
assemblage-68-13	68	13
assemblage-69-13	69	13
assemblage-70-13	70	13
assemblage-71-13	71	13
assemblage-72-13	72	13
assemblage-73-13	73	13
assemblage-74-13	74	13
assemblage-75-13	75	13
assemblage-76-13	76	13
assemblage-77-13	77	13
assemblage-78-13	78	13
assemblage-79-13	79	13
assemblage-80-13	80	13
assemblage-81-13	81	13
assemblage-82-13	82	13
assemblage-83-13	83	13
assemblage-84-13	84	13
assemblage-85-13	85	13
assemblage-86-13	86	13
assemblage-87-13	87	13
assemblage-88-13	88	13
assemblage-89-13	89	13
assemblage-90-13	90	13
assemblage-91-13	91	13
assemblage-92-13	92	13
assemblage-93-13	93	13
assemblage-94-13	94	13
assemblage-95-13	95	13
assemblage-96-13	96	13
assemblage-97-13	97	13
assemblage-98-13	98	13
assemblage-99-13	99	13
assemblage-1-14	1	14
assemblage-2-14	2	14
assemblage-3-14	3	14
assemblage-4-14	4	14
assemblage-5-14	5	14
assemblage-6-14	6	14
assemblage-7-14	7	14
assemblage-8-14	8	14
assemblage-9-14	9	14
assemblage-10-14	10	14
assemblage-11-14	11	14
assemblage-12-14	12	14
assemblage-13-14	13	14
assemblage-14-14	14	14
assemblage-15-14	15	14
assemblage-16-14	16	14
assemblage-17-14	17	14
assemblage-18-14	18	14
assemblage-19-14	19	14
assemblage-20-14	20	14
assemblage-21-14	21	14
assemblage-22-14	22	14
assemblage-23-14	23	14
assemblage-24-14	24	14
assemblage-25-14	25	14
assemblage-26-14	26	14
assemblage-27-14	27	14
assemblage-28-14	28	14
assemblage-29-14	29	14
assemblage-30-14	30	14
assemblage-31-14	31	14
assemblage-32-14	32	14
assemblage-33-14	33	14
assemblage-34-14	34	14
assemblage-35-14	35	14
assemblage-36-14	36	14
assemblage-37-14	37	14
assemblage-38-14	38	14
assemblage-39-14	39	14
assemblage-40-14	40	14
assemblage-41-14	41	14
assemblage-42-14	42	14
assemblage-43-14	43	14
assemblage-44-14	44	14
assemblage-45-14	45	14
assemblage-46-14	46	14
assemblage-47-14	47	14
assemblage-48-14	48	14
assemblage-49-14	49	14
assemblage-50-14	50	14
assemblage-51-14	51	14
assemblage-52-14	52	14
assemblage-53-14	53	14
assemblage-54-14	54	14
assemblage-55-14	55	14
assemblage-56-14	56	14
assemblage-57-14	57	14
assemblage-58-14	58	14
assemblage-59-14	59	14
assemblage-60-14	60	14
assemblage-61-14	61	14
assemblage-62-14	62	14
assemblage-63-14	63	14
assemblage-64-14	64	14
assemblage-65-14	65	14
assemblage-66-14	66	14
assemblage-67-14	67	14
assemblage-68-14	68	14
assemblage-69-14	69	14
assemblage-70-14	70	14
assemblage-71-14	71	14
assemblage-72-14	72	14
assemblage-73-14	73	14
assemblage-74-14	74	14
assemblage-75-14	75	14
assemblage-76-14	76	14
assemblage-77-14	77	14
assemblage-78-14	78	14
assemblage-79-14	79	14
assemblage-80-14	80	14
assemblage-81-14	81	14
assemblage-82-14	82	14
assemblage-83-14	83	14
assemblage-84-14	84	14
assemblage-85-14	85	14
assemblage-86-14	86	14
assemblage-87-14	87	14
assemblage-88-14	88	14
assemblage-89-14	89	14
assemblage-90-14	90	14
assemblage-91-14	91	14
assemblage-92-14	92	14
assemblage-93-14	93	14
assemblage-94-14	94	14
assemblage-95-14	95	14
assemblage-96-14	96	14
assemblage-97-14	97	14
assemblage-98-14	98	14
assemblage-99-14	99	14
assemblage-1-15	1	15
assemblage-2-15	2	15
assemblage-3-15	3	15
assemblage-4-15	4	15
assemblage-5-15	5	15
assemblage-6-15	6	15
assemblage-7-15	7	15
assemblage-8-15	8	15
assemblage-9-15	9	15
assemblage-10-15	10	15
assemblage-11-15	11	15
assemblage-12-15	12	15
assemblage-13-15	13	15
assemblage-14-15	14	15
assemblage-15-15	15	15
assemblage-16-15	16	15
assemblage-17-15	17	15
assemblage-18-15	18	15
assemblage-19-15	19	15
assemblage-20-15	20	15
assemblage-21-15	21	15
assemblage-22-15	22	15
assemblage-23-15	23	15
assemblage-24-15	24	15
assemblage-25-15	25	15
assemblage-26-15	26	15
assemblage-27-15	27	15
assemblage-28-15	28	15
assemblage-29-15	29	15
assemblage-30-15	30	15
assemblage-31-15	31	15
assemblage-32-15	32	15
assemblage-33-15	33	15
assemblage-34-15	34	15
assemblage-35-15	35	15
assemblage-36-15	36	15
assemblage-37-15	37	15
assemblage-38-15	38	15
assemblage-39-15	39	15
assemblage-40-15	40	15
assemblage-41-15	41	15
assemblage-42-15	42	15
assemblage-43-15	43	15
assemblage-44-15	44	15
assemblage-45-15	45	15
assemblage-46-15	46	15
assemblage-47-15	47	15
assemblage-48-15	48	15
assemblage-49-15	49	15
assemblage-50-15	50	15
assemblage-51-15	51	15
assemblage-52-15	52	15
assemblage-53-15	53	15
assemblage-54-15	54	15
assemblage-55-15	55	15
assemblage-56-15	56	15
assemblage-57-15	57	15
assemblage-58-15	58	15
assemblage-59-15	59	15
assemblage-60-15	60	15
assemblage-61-15	61	15
assemblage-62-15	62	15
assemblage-63-15	63	15
assemblage-64-15	64	15
assemblage-65-15	65	15
assemblage-66-15	66	15
assemblage-67-15	67	15
assemblage-68-15	68	15
assemblage-69-15	69	15
assemblage-70-15	70	15
assemblage-71-15	71	15
assemblage-72-15	72	15
assemblage-73-15	73	15
assemblage-74-15	74	15
assemblage-75-15	75	15
assemblage-76-15	76	15
assemblage-77-15	77	15
assemblage-78-15	78	15
assemblage-79-15	79	15
assemblage-80-15	80	15
assemblage-81-15	81	15
assemblage-82-15	82	15
assemblage-83-15	83	15
assemblage-84-15	84	15
assemblage-85-15	85	15
assemblage-86-15	86	15
assemblage-87-15	87	15
assemblage-88-15	88	15
assemblage-89-15	89	15
assemblage-90-15	90	15
assemblage-91-15	91	15
assemblage-92-15	92	15
assemblage-93-15	93	15
assemblage-94-15	94	15
assemblage-95-15	95	15
assemblage-96-15	96	15
assemblage-97-15	97	15
assemblage-98-15	98	15
assemblage-99-15	99	15
assemblage-1-16	1	16
assemblage-2-16	2	16
assemblage-3-16	3	16
assemblage-4-16	4	16
assemblage-5-16	5	16
assemblage-6-16	6	16
assemblage-7-16	7	16
assemblage-8-16	8	16
assemblage-9-16	9	16
assemblage-10-16	10	16
assemblage-11-16	11	16
assemblage-12-16	12	16
assemblage-13-16	13	16
assemblage-14-16	14	16
assemblage-15-16	15	16
assemblage-16-16	16	16
assemblage-17-16	17	16
assemblage-18-16	18	16
assemblage-19-16	19	16
assemblage-20-16	20	16
assemblage-21-16	21	16
assemblage-22-16	22	16
assemblage-23-16	23	16
assemblage-24-16	24	16
assemblage-25-16	25	16
assemblage-26-16	26	16
assemblage-27-16	27	16
assemblage-28-16	28	16
assemblage-29-16	29	16
assemblage-30-16	30	16
assemblage-31-16	31	16
assemblage-32-16	32	16
assemblage-33-16	33	16
assemblage-34-16	34	16
assemblage-35-16	35	16
assemblage-36-16	36	16
assemblage-37-16	37	16
assemblage-38-16	38	16
assemblage-39-16	39	16
assemblage-40-16	40	16
assemblage-41-16	41	16
assemblage-42-16	42	16
assemblage-43-16	43	16
assemblage-44-16	44	16
assemblage-45-16	45	16
assemblage-46-16	46	16
assemblage-47-16	47	16
assemblage-48-16	48	16
assemblage-49-16	49	16
assemblage-50-16	50	16
assemblage-51-16	51	16
assemblage-52-16	52	16
assemblage-53-16	53	16
assemblage-54-16	54	16
assemblage-55-16	55	16
assemblage-56-16	56	16
assemblage-57-16	57	16
assemblage-58-16	58	16
assemblage-59-16	59	16
assemblage-60-16	60	16
assemblage-61-16	61	16
assemblage-62-16	62	16
assemblage-63-16	63	16
assemblage-64-16	64	16
assemblage-65-16	65	16
assemblage-66-16	66	16
assemblage-67-16	67	16
assemblage-68-16	68	16
assemblage-69-16	69	16
assemblage-70-16	70	16
assemblage-71-16	71	16
assemblage-72-16	72	16
assemblage-73-16	73	16
assemblage-74-16	74	16
assemblage-75-16	75	16
assemblage-76-16	76	16
assemblage-77-16	77	16
assemblage-78-16	78	16
assemblage-79-16	79	16
assemblage-80-16	80	16
assemblage-81-16	81	16
assemblage-82-16	82	16
assemblage-83-16	83	16
assemblage-84-16	84	16
assemblage-85-16	85	16
assemblage-86-16	86	16
assemblage-87-16	87	16
assemblage-88-16	88	16
assemblage-89-16	89	16
assemblage-90-16	90	16
assemblage-91-16	91	16
assemblage-92-16	92	16
assemblage-93-16	93	16
assemblage-94-16	94	16
assemblage-95-16	95	16
assemblage-96-16	96	16
assemblage-97-16	97	16
assemblage-98-16	98	16
assemblage-99-16	99	16
assemblage-1-17	1	17
assemblage-2-17	2	17
assemblage-3-17	3	17
assemblage-4-17	4	17
assemblage-5-17	5	17
assemblage-6-17	6	17
assemblage-7-17	7	17
assemblage-8-17	8	17
assemblage-9-17	9	17
assemblage-10-17	10	17
assemblage-11-17	11	17
assemblage-12-17	12	17
assemblage-13-17	13	17
assemblage-14-17	14	17
assemblage-15-17	15	17
assemblage-16-17	16	17
assemblage-17-17	17	17
assemblage-18-17	18	17
assemblage-19-17	19	17
assemblage-20-17	20	17
assemblage-21-17	21	17
assemblage-22-17	22	17
assemblage-23-17	23	17
assemblage-24-17	24	17
assemblage-25-17	25	17
assemblage-26-17	26	17
assemblage-27-17	27	17
assemblage-28-17	28	17
assemblage-29-17	29	17
assemblage-30-17	30	17
assemblage-31-17	31	17
assemblage-32-17	32	17
assemblage-33-17	33	17
assemblage-34-17	34	17
assemblage-35-17	35	17
assemblage-36-17	36	17
assemblage-37-17	37	17
assemblage-38-17	38	17
assemblage-39-17	39	17
assemblage-40-17	40	17
assemblage-41-17	41	17
assemblage-42-17	42	17
assemblage-43-17	43	17
assemblage-44-17	44	17
assemblage-45-17	45	17
assemblage-46-17	46	17
assemblage-47-17	47	17
assemblage-48-17	48	17
assemblage-49-17	49	17
assemblage-50-17	50	17
assemblage-51-17	51	17
assemblage-52-17	52	17
assemblage-53-17	53	17
assemblage-54-17	54	17
assemblage-55-17	55	17
assemblage-56-17	56	17
assemblage-57-17	57	17
assemblage-58-17	58	17
assemblage-59-17	59	17
assemblage-60-17	60	17
assemblage-61-17	61	17
assemblage-62-17	62	17
assemblage-63-17	63	17
assemblage-64-17	64	17
assemblage-65-17	65	17
assemblage-66-17	66	17
assemblage-67-17	67	17
assemblage-68-17	68	17
assemblage-69-17	69	17
assemblage-70-17	70	17
assemblage-71-17	71	17
assemblage-72-17	72	17
assemblage-73-17	73	17
assemblage-74-17	74	17
assemblage-75-17	75	17
assemblage-76-17	76	17
assemblage-77-17	77	17
assemblage-78-17	78	17
assemblage-79-17	79	17
assemblage-80-17	80	17
assemblage-81-17	81	17
assemblage-82-17	82	17
assemblage-83-17	83	17
assemblage-84-17	84	17
assemblage-85-17	85	17
assemblage-86-17	86	17
assemblage-87-17	87	17
assemblage-88-17	88	17
assemblage-89-17	89	17
assemblage-90-17	90	17
assemblage-91-17	91	17
assemblage-92-17	92	17
assemblage-93-17	93	17
assemblage-94-17	94	17
assemblage-95-17	95	17
assemblage-96-17	96	17
assemblage-97-17	97	17
assemblage-98-17	98	17
assemblage-99-17	99	17
assemblage-1-18	1	18
assemblage-2-18	2	18
assemblage-3-18	3	18
assemblage-4-18	4	18
assemblage-5-18	5	18
assemblage-6-18	6	18
assemblage-7-18	7	18
assemblage-8-18	8	18
assemblage-9-18	9	18
assemblage-10-18	10	18
assemblage-11-18	11	18
assemblage-12-18	12	18
assemblage-13-18	13	18
assemblage-14-18	14	18
assemblage-15-18	15	18
assemblage-16-18	16	18
assemblage-17-18	17	18
assemblage-18-18	18	18
assemblage-19-18	19	18
assemblage-20-18	20	18
assemblage-21-18	21	18
assemblage-22-18	22	18
assemblage-23-18	23	18
assemblage-24-18	24	18
assemblage-25-18	25	18
assemblage-26-18	26	18
assemblage-27-18	27	18
assemblage-28-18	28	18
assemblage-29-18	29	18
assemblage-30-18	30	18
assemblage-31-18	31	18
assemblage-32-18	32	18
assemblage-33-18	33	18
assemblage-34-18	34	18
assemblage-35-18	35	18
assemblage-36-18	36	18
assemblage-37-18	37	18
assemblage-38-18	38	18
assemblage-39-18	39	18
assemblage-40-18	40	18
assemblage-41-18	41	18
assemblage-42-18	42	18
assemblage-43-18	43	18
assemblage-44-18	44	18
assemblage-45-18	45	18
assemblage-46-18	46	18
assemblage-47-18	47	18
assemblage-48-18	48	18
assemblage-49-18	49	18
assemblage-50-18	50	18
assemblage-51-18	51	18
assemblage-52-18	52	18
assemblage-53-18	53	18
assemblage-54-18	54	18
assemblage-55-18	55	18
assemblage-56-18	56	18
assemblage-57-18	57	18
assemblage-58-18	58	18
assemblage-59-18	59	18
assemblage-60-18	60	18
assemblage-61-18	61	18
assemblage-62-18	62	18
assemblage-63-18	63	18
assemblage-64-18	64	18
assemblage-65-18	65	18
assemblage-66-18	66	18
assemblage-67-18	67	18
assemblage-68-18	68	18
assemblage-69-18	69	18
assemblage-70-18	70	18
assemblage-71-18	71	18
assemblage-72-18	72	18
assemblage-73-18	73	18
assemblage-74-18	74	18
assemblage-75-18	75	18
assemblage-76-18	76	18
assemblage-77-18	77	18
assemblage-78-18	78	18
assemblage-79-18	79	18
assemblage-80-18	80	18
assemblage-81-18	81	18
assemblage-82-18	82	18
assemblage-83-18	83	18
assemblage-84-18	84	18
assemblage-85-18	85	18
assemblage-86-18	86	18
assemblage-87-18	87	18
assemblage-88-18	88	18
assemblage-89-18	89	18
assemblage-90-18	90	18
assemblage-91-18	91	18
assemblage-92-18	92	18
assemblage-93-18	93	18
assemblage-94-18	94	18
assemblage-95-18	95	18
assemblage-96-18	96	18
assemblage-97-18	97	18
assemblage-98-18	98	18
assemblage-99-18	99	18
assemblage-1-19	1	19
assemblage-2-19	2	19
assemblage-3-19	3	19
assemblage-4-19	4	19
assemblage-5-19	5	19
assemblage-6-19	6	19
assemblage-7-19	7	19
assemblage-8-19	8	19
assemblage-9-19	9	19
assemblage-10-19	10	19
assemblage-11-19	11	19
assemblage-12-19	12	19
assemblage-13-19	13	19
assemblage-14-19	14	19
assemblage-15-19	15	19
assemblage-16-19	16	19
assemblage-17-19	17	19
assemblage-18-19	18	19
assemblage-19-19	19	19
assemblage-20-19	20	19
assemblage-21-19	21	19
assemblage-22-19	22	19
assemblage-23-19	23	19
assemblage-24-19	24	19
assemblage-25-19	25	19
assemblage-26-19	26	19
assemblage-27-19	27	19
assemblage-28-19	28	19
assemblage-29-19	29	19
assemblage-30-19	30	19
assemblage-31-19	31	19
assemblage-32-19	32	19
assemblage-33-19	33	19
assemblage-34-19	34	19
assemblage-35-19	35	19
assemblage-36-19	36	19
assemblage-37-19	37	19
assemblage-38-19	38	19
assemblage-39-19	39	19
assemblage-40-19	40	19
assemblage-41-19	41	19
assemblage-42-19	42	19
assemblage-43-19	43	19
assemblage-44-19	44	19
assemblage-45-19	45	19
assemblage-46-19	46	19
assemblage-47-19	47	19
assemblage-48-19	48	19
assemblage-49-19	49	19
assemblage-50-19	50	19
assemblage-51-19	51	19
assemblage-52-19	52	19
assemblage-53-19	53	19
assemblage-54-19	54	19
assemblage-55-19	55	19
assemblage-56-19	56	19
assemblage-57-19	57	19
assemblage-58-19	58	19
assemblage-59-19	59	19
assemblage-60-19	60	19
assemblage-61-19	61	19
assemblage-62-19	62	19
assemblage-63-19	63	19
assemblage-64-19	64	19
assemblage-65-19	65	19
assemblage-66-19	66	19
assemblage-67-19	67	19
assemblage-68-19	68	19
assemblage-69-19	69	19
assemblage-70-19	70	19
assemblage-71-19	71	19
assemblage-72-19	72	19
assemblage-73-19	73	19
assemblage-74-19	74	19
assemblage-75-19	75	19
assemblage-76-19	76	19
assemblage-77-19	77	19
assemblage-78-19	78	19
assemblage-79-19	79	19
assemblage-80-19	80	19
assemblage-81-19	81	19
assemblage-82-19	82	19
assemblage-83-19	83	19
assemblage-84-19	84	19
assemblage-85-19	85	19
assemblage-86-19	86	19
assemblage-87-19	87	19
assemblage-88-19	88	19
assemblage-89-19	89	19
assemblage-90-19	90	19
assemblage-91-19	91	19
assemblage-92-19	92	19
assemblage-93-19	93	19
assemblage-94-19	94	19
assemblage-95-19	95	19
assemblage-96-19	96	19
assemblage-97-19	97	19
assemblage-98-19	98	19
assemblage-99-19	99	19
