assemblage	easting	northing
assemblage-47-22	47	22
assemblage-48-22	48	22
assemblage-49-22	49	22
assemblage-1-23	1	23
assemblage-2-23	2	23
assemblage-3-23	3	23
assemblage-4-23	4	23
assemblage-5-23	5	23
assemblage-6-23	6	23
assemblage-7-23	7	23
assemblage-8-23	8	23
assemblage-9-23	9	23
assemblage-10-23	10	23
assemblage-11-23	11	23
assemblage-12-23	12	23
assemblage-13-23	13	23
assemblage-14-23	14	23
assemblage-15-23	15	23
assemblage-16-23	16	23
assemblage-17-23	17	23
assemblage-18-23	18	23
assemblage-19-23	19	23
assemblage-20-23	20	23
assemblage-21-23	21	23
assemblage-22-23	22	23
assemblage-23-23	23	23
assemblage-24-23	24	23
assemblage-25-23	25	23
assemblage-26-23	26	23
assemblage-27-23	27	23
assemblage-28-23	28	23
assemblage-29-23	29	23
assemblage-30-23	30	23
assemblage-31-23	31	23
assemblage-32-23	32	23
assemblage-33-23	33	23
assemblage-34-23	34	23
assemblage-35-23	35	23
assemblage-36-23	36	23
assemblage-37-23	37	23
assemblage-38-23	38	23
assemblage-39-23	39	23
assemblage-40-23	40	23
assemblage-41-23	41	23
assemblage-42-23	42	23
assemblage-43-23	43	23
assemblage-44-23	44	23
assemblage-45-23	45	23
assemblage-46-23	46	23
assemblage-47-23	47	23
assemblage-48-23	48	23
assemblage-49-23	49	23
assemblage-1-24	1	24
assemblage-2-24	2	24
assemblage-3-24	3	24
assemblage-4-24	4	24
assemblage-5-24	5	24
assemblage-6-24	6	24
assemblage-7-24	7	24
assemblage-8-24	8	24
assemblage-9-24	9	24
assemblage-10-24	10	24
assemblage-11-24	11	24
assemblage-12-24	12	24
assemblage-13-24	13	24
assemblage-14-24	14	24
assemblage-15-24	15	24
assemblage-16-24	16	24
assemblage-17-24	17	24
assemblage-18-24	18	24
assemblage-19-24	19	24
assemblage-20-24	20	24
assemblage-21-24	21	24
assemblage-22-24	22	24
assemblage-23-24	23	24
assemblage-24-24	24	24
assemblage-25-24	25	24
assemblage-26-24	26	24
assemblage-27-24	27	24
assemblage-28-24	28	24
assemblage-29-24	29	24
assemblage-30-24	30	24
assemblage-31-24	31	24
assemblage-32-24	32	24
assemblage-33-24	33	24
assemblage-34-24	34	24
assemblage-35-24	35	24
assemblage-36-24	36	24
assemblage-37-24	37	24
assemblage-38-24	38	24
assemblage-39-24	39	24
assemblage-40-24	40	24
assemblage-41-24	41	24
assemblage-42-24	42	24
assemblage-43-24	43	24
assemblage-44-24	44	24
assemblage-45-24	45	24
assemblage-46-24	46	24
assemblage-47-24	47	24
assemblage-48-24	48	24
assemblage-49-24	49	24
assemblage-1-25	1	25
assemblage-2-25	2	25
assemblage-3-25	3	25
assemblage-4-25	4	25
assemblage-5-25	5	25
assemblage-6-25	6	25
assemblage-7-25	7	25
assemblage-8-25	8	25
assemblage-9-25	9	25
assemblage-10-25	10	25
assemblage-11-25	11	25
assemblage-12-25	12	25
assemblage-13-25	13	25
assemblage-14-25	14	25
assemblage-15-25	15	25
assemblage-16-25	16	25
assemblage-17-25	17	25
assemblage-18-25	18	25
assemblage-19-25	19	25
assemblage-20-25	20	25
assemblage-21-25	21	25
assemblage-22-25	22	25
assemblage-23-25	23	25
assemblage-24-25	24	25
assemblage-25-25	25	25
assemblage-26-25	26	25
assemblage-27-25	27	25
assemblage-28-25	28	25
assemblage-29-25	29	25
assemblage-30-25	30	25
assemblage-31-25	31	25
assemblage-32-25	32	25
assemblage-33-25	33	25
assemblage-34-25	34	25
assemblage-35-25	35	25
assemblage-36-25	36	25
assemblage-37-25	37	25
assemblage-38-25	38	25
assemblage-39-25	39	25
assemblage-40-25	40	25
assemblage-41-25	41	25
assemblage-42-25	42	25
assemblage-43-25	43	25
assemblage-44-25	44	25
assemblage-45-25	45	25
assemblage-46-25	46	25
assemblage-47-25	47	25
assemblage-48-25	48	25
assemblage-49-25	49	25
assemblage-1-26	1	26
assemblage-2-26	2	26
assemblage-3-26	3	26
assemblage-4-26	4	26
assemblage-5-26	5	26
assemblage-6-26	6	26
assemblage-7-26	7	26
assemblage-8-26	8	26
assemblage-9-26	9	26
assemblage-10-26	10	26
assemblage-11-26	11	26
assemblage-12-26	12	26
assemblage-13-26	13	26
assemblage-14-26	14	26
assemblage-15-26	15	26
assemblage-16-26	16	26
assemblage-17-26	17	26
assemblage-18-26	18	26
assemblage-19-26	19	26
assemblage-20-26	20	26
assemblage-21-26	21	26
assemblage-22-26	22	26
assemblage-23-26	23	26
assemblage-24-26	24	26
assemblage-25-26	25	26
assemblage-26-26	26	26
assemblage-27-26	27	26
assemblage-28-26	28	26
assemblage-29-26	29	26
assemblage-30-26	30	26
assemblage-31-26	31	26
assemblage-32-26	32	26
assemblage-33-26	33	26
assemblage-34-26	34	26
assemblage-35-26	35	26
assemblage-36-26	36	26
assemblage-37-26	37	26
assemblage-38-26	38	26
assemblage-39-26	39	26
assemblage-40-26	40	26
assemblage-41-26	41	26
assemblage-42-26	42	26
assemblage-43-26	43	26
assemblage-44-26	44	26
assemblage-45-26	45	26
assemblage-46-26	46	26
assemblage-47-26	47	26
assemblage-48-26	48	26
assemblage-49-26	49	26
assemblage-1-27	1	27
assemblage-2-27	2	27
assemblage-3-27	3	27
assemblage-4-27	4	27
assemblage-5-27	5	27
assemblage-6-27	6	27
assemblage-7-27	7	27
assemblage-8-27	8	27
assemblage-9-27	9	27
assemblage-10-27	10	27
assemblage-11-27	11	27
assemblage-12-27	12	27
assemblage-13-27	13	27
assemblage-14-27	14	27
assemblage-15-27	15	27
assemblage-16-27	16	27
assemblage-17-27	17	27
assemblage-18-27	18	27
assemblage-19-27	19	27
assemblage-20-27	20	27
assemblage-21-27	21	27
assemblage-22-27	22	27
assemblage-23-27	23	27
assemblage-24-27	24	27
assemblage-25-27	25	27
assemblage-26-27	26	27
assemblage-27-27	27	27
assemblage-28-27	28	27
assemblage-29-27	29	27
assemblage-30-27	30	27
assemblage-31-27	31	27
assemblage-32-27	32	27
assemblage-33-27	33	27
assemblage-34-27	34	27
assemblage-35-27	35	27
assemblage-36-27	36	27
assemblage-37-27	37	27
assemblage-38-27	38	27
assemblage-39-27	39	27
assemblage-40-27	40	27
assemblage-41-27	41	27
assemblage-42-27	42	27
assemblage-43-27	43	27
assemblage-44-27	44	27
assemblage-45-27	45	27
assemblage-46-27	46	27
assemblage-47-27	47	27
assemblage-48-27	48	27
assemblage-49-27	49	27
assemblage-1-28	1	28
assemblage-2-28	2	28
assemblage-3-28	3	28
assemblage-4-28	4	28
assemblage-5-28	5	28
assemblage-6-28	6	28
assemblage-7-28	7	28
assemblage-8-28	8	28
assemblage-9-28	9	28
assemblage-10-28	10	28
assemblage-11-28	11	28
assemblage-12-28	12	28
assemblage-13-28	13	28
assemblage-14-28	14	28
assemblage-15-28	15	28
assemblage-16-28	16	28
assemblage-17-28	17	28
assemblage-18-28	18	28
assemblage-19-28	19	28
assemblage-20-28	20	28
assemblage-21-28	21	28
assemblage-22-28	22	28
assemblage-23-28	23	28
assemblage-24-28	24	28
assemblage-25-28	25	28
assemblage-26-28	26	28
assemblage-27-28	27	28
assemblage-28-28	28	28
assemblage-29-28	29	28
assemblage-30-28	30	28
assemblage-31-28	31	28
assemblage-32-28	32	28
assemblage-33-28	33	28
assemblage-34-28	34	28
assemblage-35-28	35	28
assemblage-36-28	36	28
assemblage-37-28	37	28
assemblage-38-28	38	28
assemblage-39-28	39	28
assemblage-40-28	40	28
assemblage-41-28	41	28
assemblage-42-28	42	28
assemblage-43-28	43	28
assemblage-44-28	44	28
assemblage-45-28	45	28
assemblage-46-28	46	28
assemblage-47-28	47	28
assemblage-48-28	48	28
assemblage-49-28	49	28
assemblage-1-29	1	29
assemblage-2-29	2	29
assemblage-3-29	3	29
assemblage-4-29	4	29
assemblage-5-29	5	29
assemblage-6-29	6	29
assemblage-7-29	7	29
assemblage-8-29	8	29
assemblage-9-29	9	29
assemblage-10-29	10	29
assemblage-11-29	11	29
assemblage-12-29	12	29
assemblage-13-29	13	29
assemblage-14-29	14	29
assemblage-15-29	15	29
assemblage-16-29	16	29
assemblage-17-29	17	29
assemblage-18-29	18	29
assemblage-19-29	19	29
assemblage-20-29	20	29
assemblage-21-29	21	29
assemblage-22-29	22	29
assemblage-23-29	23	29
assemblage-24-29	24	29
assemblage-25-29	25	29
assemblage-26-29	26	29
assemblage-27-29	27	29
assemblage-28-29	28	29
assemblage-29-29	29	29
assemblage-30-29	30	29
assemblage-31-29	31	29
assemblage-32-29	32	29
assemblage-33-29	33	29
assemblage-34-29	34	29
assemblage-35-29	35	29
assemblage-36-29	36	29
assemblage-37-29	37	29
assemblage-38-29	38	29
assemblage-39-29	39	29
assemblage-40-29	40	29
assemblage-41-29	41	29
assemblage-42-29	42	29
assemblage-43-29	43	29
assemblage-44-29	44	29
assemblage-45-29	45	29
assemblage-46-29	46	29
assemblage-47-29	47	29
assemblage-48-29	48	29
assemblage-49-29	49	29
